stopTag,title,lat,lon,stopId
9901470,Wildcat Canyon Rd & Brazillian Building,37.8934099,-122.24564,50493
0302990,Grizzly Peak Blvd & Muir Way,37.8916499,-122.255,57662
0302880,Grizzly Peak Blvd & Creston Rd (South-East,37.8925999,-122.25645,55769
0302960,Grizzly Peak Blvd & Latham Ln,37.8941399,-122.25826,58847
0302910,Grizzly Peak Blvd & Forest Ln,37.8961699,-122.26042,57661
0302980,Grizzly Peak Blvd & Marin Av,37.8969599,-122.26154,55394
0303040,Grizzly Peak Blvd & Sunset Ln,37.8980499,-122.26204,51220
0302950,Grizzly Peak Blvd & Keeler Av,37.8993599,-122.26517,55364
0302890,Grizzly Peak Blvd & Creston Rd (North-West,37.9009499,-122.26636,50337
0306250,Spruce St & Grizzly Peak Blvd,37.9043799,-122.27036,56377
0306260,Spruce St & Vassar Av,37.9021,-122.2707499,57188
0306270,Spruce St & #551,37.9007399,-122.2701399,57001
0306280,Spruce St & Halkin Ln,37.89787,-122.2699799,51160
0305330,Spruce St & Marin Av,37.89302,-122.2675899,50105
0305400,Spruce St & Santa Barbara Rd,37.8919799,-122.2671399,55860
0305370,Spruce St & San Benito Rd,37.8909,-122.2672999,55712
0305310,Spruce St & Los Angeles Av,37.8884499,-122.2668499,55321
0305250,Spruce St & Eunice St,37.88588,-122.2666399,52297
0305270,Spruce St & Glen Av,37.8839,-122.2663899,57010
0305360,Spruce St & Rose St,37.88262,-122.2662199,54352
0303930,Oxford St & Rose St,37.88212,-122.2673299,55941
0303950,Oxford St & Vine St,37.88033,-122.2671299,54120
0303900,Oxford St & Cedar St,37.87844,-122.2669199,59810
0303970,Oxford St & Virginia St,37.87643,-122.2667199,54230
9902360,Oxford St & Hearst Av,37.87383,-122.2663799,51073
0306670,Oxford St & University Av,37.87217,-122.2661999,56521
9903520,Allston Way & Shattuck Av,37.8695399,-122.26746,51538
